id,text,label,dataset_id
072-3107,Says President Barack Obama is the first president weve ever had who thinks he can choose which laws to enforce and which laws to ignore ,1,72
072-5968,Says Marcy Kaptur has attacked his military service and training in the Air Force showing disrespect for veterans ,1,72
072-5330,Vagina Because apparently saying that word in the Michigan State House of Representatives can get you a two day ban from speaking on the floor ,0,72
072-8389,Wisconsins Government Accountability Board wanted to consider Mickey Mouse and Adolf Hitler as valid signatures on recall petitions ,1,72
072-6912,An 11 year old girl was investigated by the FBI and had to pay a 500 federal criminal fine because she found an injured woodpecker and put it in a cage to make sure that the bird was OK ,0,72
072-641,If Question 1 were to pass here in Nevada we would have more restrictive gun laws here in Nevada dealing with the transfer of firearms than they do in California ,0,72
072-11419,Says Terry McAuliffe opposes Virginias right to work law ,1,72
072-2504,We have 50 state lobbyists that just lobby the Legislature for money every year ,0,72
072-1649,The Obama administration is unwinding our nations welfare to work requirements ,1,72
072-6581,Do you know that we have pipes carrying natural gas in this country that are made of wood Im not joking ,1,72
072-2092,After the 2012 redistricting Wisconsin has competitive congressional districts ,0,72
072-4605,Says that like Todd Akin all Texas Republicans in U S House cosponsored a bill that attempts to distinguish between forcible rape and other sexual assaults ,0,72
072-10363,The 12 hottest years on record have come in the last 15 years ,0,72
072-5186,Obama Announces Plans For A Third Term Presidential Run,1,72
072-11773,Seven hundred thousand Thats how many California jobs will be lost thanks to the politicians raising the minimum wage Now Florida is adding one million jobs not losing them ,0,72
072-1284,Says the Annies List political group supports third trimester abortions on demand ,1,72
072-12246,In countries where there are higher more strict gun laws there is more gun violence ,1,72
072-7549,On privatization of Social Security ,1,72
072-6640,Says Rep Michele Bachmann said President Barack Obama might be to blame for the Fort Hood shootings ,1,72
072-842,Nearly 60 percent of women who use birth control do so for more than just family planning ,0,72
072-3189,Says Sam Houston opposed slavery and as governor said Texas should not leave the union over slavery ,0,72
072-944,Obamacare is costing 2 million jobs ,0,72
072-3266,A bill to advance the Keystone XL Pipeline is an earmark under House rules ,1,72
072-2001,I am the first Latina to run for governor of Texas ,1,72
072-3279,Says that as a Supreme Court justice Greg Abbott found that a company whose vacuum cleaners were sold door to door had no responsibility in the hiring of a salesman who raped a customer ,0,72
072-7275,The debt ceiling deal will result in the lowest level of annual domestic spending since Dwight Eisenhower was president ,0,72
072-2757,Ukraine voluntarily gave up its nuclear weapons because the United States of America said it would ensure its territorial integrity from Russia ,1,72
072-5429, He s promising four more years of an administration that will push for the privatization of Social Security ,1,72
072-1406,Says 88 Texas constables have died in the line of duty ,0,72
072-70,Says Mitt Romney once supported President Obamas health care plan but now opposes it ,0,72
072-6406,Rob Portman is the one who actually sucked the jobs out of the Mahoning Valley and sent them to China ,1,72
072-1646,Says it has offered 12 million in savings through 2011 and 184 million in savings over the next 25 years in contract negotiations with the City of Milwaukee ,0,72
072-8526,Says Texas U S Rep Pete Sessions said the GOPs goal is to go back to the same exact policies that were in place before this president took office policies that crashed the economy ,0,72
072-8918,Ten years ago the Austin Water Utility used a total of 240 3 million gallons Every summer since then our peak day of water use has been lower ,0,72
072-1271,Says George Flinn has been a no show at scheduled forums ,1,72
072-2590,Tonight in Ohio more people came out to vote for Barack Obama in an unopposed race than voted for Mitt Romney and Rick Santorum combined ,1,72
072-10259,Obesity kills 34 children per hour ,1,72
072-7339,Mr Hurt would re open that darn Medicare doughnut hole ,0,72
072-6448,Jeff Greene on why hewent Cuba ,1,72
072-10894, Klein did not hold a single town hall meeting on health care where the general public was invited to ask questions or present their views ,1,72
072-12642,During Obamas first five years as president black unemployment increased 42 percent During Reagans presidency black unemployment dropped 20 percent ,1,72
072-810,Since sequester began federal employment has been subtracting 6 000 7 000 jobs per month,0,72
072-11043,Suzanne Bonamici was the only no vote on a 2009 bill cracking down on drunk drivers ,0,72
072-1219,Foreign Chinese prostitution money is allegedly behind the groups funding Congressman Scott DesJarlaiss TN 04 Republican Majority ,1,72
072-11682,Tom Suozzi raised taxes by hundreds of millions of dollars as Nassau County executive ,0,72
072-6398,Says federal regulations adopted in 2011 increased the cost of each vehicle for his business by 10 000 ,0,72
072-3487,Millions of Americans are paying more and getting less under Obamacare ,1,72
072-10569,Non defense discretionary spending has increased by over 80 percent in the last two years ,1,72
072-4225,Says President Obama has grown the federal government payroll by 141 000 workers and wants to add 125 000 more ,0,72
072-2780,Says U N arms treaty will mandate a new international gun registry ,1,72
072-502,Reporters rehearse questions with White House press secretary ,1,72
072-3965, The Massachusetts Supreme Court defined marriage as simply quote the establishment of intimacy I guess that would mean if you really had affection for your horse I guess you could marry your horse ,1,72
072-7182,Says President Barack Obama has put up a stop sign against oil drilling against any kind of exploration offshore or in Alaska ,1,72
072-6252,In 2012 1 in 4 Wisconsin schools had a subpar score on the Department of Public Instructions recent report cards and are failing the children they serve ,1,72
072-6900,Says Texas ranks first in executions among the states ,0,72
072-1573,If you put the 47 billion in revenue raised over 10 years by the Buffett rule into infrastructure you could create 611 000 infrastructure jobs ,1,72
072-1051,Says the tax code is effectively subsidizing the marketing efforts of fast food and junk food companies by as much as 19 billion over 10 years ,0,72
072-6580,Weve had the same leadership in the Travis County DAs office for 30 years ,0,72
072-12592,Stimulus tax cuts began showing up in paychecks of 4 8 million Indiana households about three months ago ,1,72
