id,text,label,dataset_id
072-5762,Under Gov Kasich Ohio wages have increased by 10 3 billion ,0,72
072-11755,Im well aware that medical marijuana is a recognized medical viable treatment for this sort of pancreas pain condition ,1,72
072-7556, The Iranians continue in the view of every objective observer continue to pursue the acquisition of nuclear weapons ,1,72
072-5440,Last year Korea sold nearly half a million cars in our country The United States you know how much we sell to them Six thousand What kind of deal is that ,0,72
012-2582,BREAKING NEWS R I P Ahmed Merabet Muslim Cop first victim of CharlieHebdo attack ,1,12
072-12076,Says of the 2 000 Portland households in the year long composting pilot 87 percent of participants reported being satisfied with the overall system ,0,72
012-4482,Asked police if there is still gunman on loose Officer This is not a safe environment Everyone should go home Hug your family ottawa,0,12
072-10925,For educational testing Florida has chosen a company that has a significant history of promoting identification of the GLBT lifestyle for children as young as seven years old ,0,72
012-620,US soccer has a new First Couple USWNT s Sydney Leroux amp KC s Dom Dwyer 22 goals in 14 via ,0,12
012-4680,Our thoughts are with Ottawa ,0,12
072-4895,Says Jeanne Shaheen voted to pave the way for a new national energy tax ,0,72
012-2631,BREAKING Hostage taken at kosher deli in Paris by gunman who killed cop yesterday ,0,12
072-3567,Democrats are poised now to cause this largest tax increase in U S history ,1,72
072-1884,Paul Ryan got his start in politics as a young staffer just out of college working for then Congressman John Kasichs Budget Committee ,0,72
072-8771,San Antonio is now the largest city in the United States ever to have an African American woman mayor ,0,72
072-5149,Since Volvo spurned Georgia for South Carolina in early May some 3 455 jobs promising more than 800 million in investments have come to the Peach State ,0,72
072-11422,Says his barehanded catch posted on YouTube is real ,1,72
072-7175,FIFA pressured Brazil into passing a so called Budweiser bill allowing beer sales in soccer stadiums ,0,72
012-2728,Armed gunmen face police officers near the offices of the satirical newspaper CharlieHebdo Photo Anne Gelbard AFP ,0,12
072-5507,Says he didnt have an involvement withnutritional supplement company Mannatech ,1,72
072-4453,Very little of the defense budget less than 10 percent actually goes into fighting ISIS and international terrorism ,0,72
072-3963,Ive been outspent by my opponents every time Ive run for U S Senate ,1,72
012-4781,This is the soldier who died today at the Ottawa War Memorial His name is Cpl Nathan Cirillo RIP OttawaStrong ,0,12
072-809,Leticia Van de Putte voted to give illegal immigrants in this country free health care not emergency health care but total free health care ,1,72
072-3134,Congressman Cicilline when he was the mayor of Providence espoused a sanctuary city ,1,72
012-5118,Update Reuters reports a witness who says police chased a suspect into Candian parliament in Ottawa amp then heard 30 shots fired inside,1,12
072-1724,Tom Reed has actually voted for every single trade deal that has ever come before him in any form ,0,72
012-1946,Cartoon by sums up today s grim events JeSuisCharlie ,0,12
072-9529,Today the Social Security system is broke ,1,72
072-3537,Says Congressmen Paul Ryan and Todd Akin co sponsored legislation to limit federal funding for abortion to victims of forcible rape ,0,72
072-765,Ralph Hall has never voted to raise the debt ceiling ,1,72
072-9757,John Boehner has called for repealing the rest of the stimulus which would raise taxes on 110 million middle class people ,1,72
072-8043,Weve seen in this last year tremendous things happening including our unemployment rate come down 2 percentage points ,1,72
072-2572,Illegal aliens cost the state of Rhode Island 400 million a year ,1,72
072-11617,Obamacare insurance cooperative failures should be expected because theyre like any business and when you start businesses in America at the fifth year half of the businesses have closed ,0,72
072-8544,Says Supreme Court nominee Merrick Garlandvoted so the folks know in Washington D C to keep guns away from private citizens ,1,72
072-10189,Bill McCollum on the Arizona immigration law ,1,72
072-7664,By 12th grade more than 3 out of 10 girls have been pregnant at least once ,0,72
072-2193,Barack Obama appeared in the video for Whoomp There it is ,1,72
072-659,Says we have now more Border Patrol officers than weve had at any time in our history ,0,72
012-3950, Breaking A plane carrying at least 142 people crashes in France French PM says unlikely anyone on the Germanwings jetliner survived,1,12
072-6906,Says North Carolina Rep Renee Ellmers was the only Republican to vote against an amendment to prioritize the deportation of sexual criminals who are illegal immigrants ,0,72
012-4575,Our thoughts and prayers are with everyone in Ottawa this morning ,0,12
072-7877,Californias Proposition 63 would CRIMINALIZE the sharing of ammunition between friends who may be hunting or shooting together ,0,72
012-2554,2 brothers suspected of CharlieHebdo attack spotted in northern France sources tell AFP ,1,12
072-9476,As we watch the news from Colorado with horror and sympathy for the families we should remember that each day more than 80 Americans are killed by gunfire unnecessary tragedies ,0,72
012-2613, CharlieHebdo attack suspects take 1 person hostage North East of Paris police source ,1,12
072-5538,Says Gov Scott Walker is cooking the books by releasing numbers he just dreamed up that show Wisconsin gained jobs in 2011 ,1,72
012-4460,Stay safe Ottawa Stay strong Canada ,0,12
072-7439,Says she is saving ratepayers 6 million year ,1,72
072-6567,In the state of Indiana Ive signed more than 3 5 billion in tax relief ,0,72
072-8032,Rick Scotts company is partners with Playboy in a social networking website that has community pages specifically geared towards gay dating ,0,72
072-12067,The big Wall Street banks the big corporations give many times more political donations to Democrats than Republicans ,1,72
072-12384,Canada sets aside 36 percent of their visas for people with skills they think their country needs We set aside 6 percent ,1,72
072-1915,Ohio is not meeting its obligation to update voter registrations when voters change their address with the BMV ,0,72
012-4040,As an aside Toronto is home to where Prince get a lot of their stage clothes ,0,12
072-2815,Most tips left at Dunkin Donuts dont go to employees ,1,72
072-1010,Scott Walker supported the same transportation bill hes attacking me for He said at the time it would save the taxpayers money ,0,72
072-11905,The war on drugs led to a 500 percent increase in incarceration in our country disproportionately affecting poor and disproportionately affecting minorities ,0,72
012-2965,The police officer who killed Mike Brown has been put on paid administrative leave Ferguson,0,12
012-2727,Charlie Hebdo gunmen reportedly heard shouting Prophet has been avenged ,1,12
072-8647,The federal government right now does not deport criminals ,1,72
072-3196,Property taxes are now 18 higher than when Mark Sharpe first took office ,1,72
072-9008,Harry Reid was against the nuclear option before he was for it Mitch McConnell was for it before he was against it President Obama was against it before he was for it ,0,72
072-8231,When Washington liberals wanted to take away our guns Chet said no ,1,72
072-7978,Says Ted Cruzs father was with Lee Harvey Oswald before the assassination of President John F Kennedy ,1,72
072-3140,Obama Signs Bill Forgiving All Student Loan Debt ,1,72
012-1806,Reports of an explosion at a kebab shop close to a mosque near Lyon No indication of link to CharlieHebdo attack ,0,12
072-2244,The legislature was never given the opportunity to debate or vote on loaning 75 million to 38 Studios ,0,72
072-2967,The Chamber of Commerce says new carbon regulations will kill 244 000 jobs a year and cost average families 1 200 a year ,1,72
072-79,Jeff Greene can buy anything he owns two mansions ,0,72
072-3999,My property taxes went down largely because my technical college portion went down 35 5 because of the money we put in at state ,0,72
072-1697,SaysRand Paulhas put out budgets to cut the military in half ,1,72
072-8464,As a Congressman J D Hayworth was an avid earmarker who supported such pork as 220 000 to renovate a Maine Blueberry farm and 5 8 million for a Vermont snowmobile trail ,0,72
