,id,text,label,average_subjectivity,majority_subjectivity,average_hidden_assumptions,majority_hidden_assumptions,average_bias_west,majority_bias_west,average_bias_russia,majority_bias_russia
1971,87-60,On the same day the SMM observed at the training area near LPR controlled Uspenka 23km south west of Luhansk a number of heavy artillery pieces including 12 towed howitzers D 30 122mm and 13 self propelled howitzers 2S1 an increase comparing to previous SMM observation see SMM Daily Report 25 September ,0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
1972,87-61,The SMM continued to monitor the situation at the crossing points to Crimea Kalanchak Chaplynka and Chonhar 95 90 and 162km south east of Kherson respectively which remained relatively calm and stable ,0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
1973,87-62,Activists randomly checked vehicles and drivers documents at their improvised check points which are now installed a few kilometres away from the three Ukrainian border guards crossing points ,0,0.6,0.0,0.0,0.0,1.0,1.0,1.0,1.0
1974,87-63,At the activists improvised checkpoint some 2km away from the Kalanchak crossing point a protester who introduced herself as the Pravyi Sektor s Press Officer told the SMM that the vehicle drivers and passengers did not object to car searches when approached by activists and showed their understanding of the blockade ,0,0.6,0.0,0.0,0.0,1.0,1.0,1.0,1.0
1975,87-64,At Chonhar another Pravyi Sektor activist told the SMM on 27 September that less than a quarter of the drivers passing the blockade were contesting the activists efforts to conduct vehicle searches ,0,0.6,0.0,0.0,0.0,1.0,1.0,1.0,1.0
1976,87-65,On 27 September the SMM followed up with the Odessa Security Service of Ukraine SBU and the Odessa regional police on the explosion that occurred at the headquarters of the Odessa SBU office earlier the same day ,0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
1977,87-66,The police confirmed that an unidentified explosive device in the equivalent of at least 5 kg of trinitrotoluene TNT had been placed near the back door of the SBU building and exploded at 04 45hrs ,0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
1978,87-67,The SBU interlocutor told the SMM that nobody had been injured in the detonation and that an investigation had been initiated under the terrorism article of Ukraine s Criminal Code ,0,0.6,0.0,0.0,0.0,1.0,1.0,1.0,1.0
1979,87-68,The SMM continued to monitor the situation in Kharkiv Dnepropetrovsk Chernivtsi Ivano Frankivsk Lviv and Kyiv ,0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
1980,87-69, Restrictions on SMM monitoring access and freedom of movement ,0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
1981,87-70,The SMM is restrained in fulfilling its monitoring functions by restrictions imposed by the parties and security considerations including mine threats and damaged infrastructure ,0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
1982,87-71,The security situation in Donbas is fluid and unpredictable and the ceasefire does not hold everywhere ,0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
1983,87-72,Self imposed restrictions on movement into high risk areas have impinged on SMM patrolling activities particularly in some areas not controlled by the government ,0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
1984,87-73,Members of the LPR continue to prevent the SMM from monitoring in some areas close to the border with the Russian Federation ,0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
1985,87-74,Denied access On 26 September the armed personnel at a DPR traffic police checkpoint stopped the SMM some 2km away from the Ternove shooting range denying its passage without any explanation On 27 September two LPR border guards stopped the SMM in LPR controlled Velykyi Sukhodil 43km south east of Luhansk a town 1 5km away from the Ukraine Russian Federation international border ,0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
1986,87-75,The LPR members denied the SMM any further movement without a permit signed by the LPR leadership demanded the SMM to leave the area and escorted it out of town ,0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
1987,87-76,Delayed access During the visit of a DPR heavy weapons holding area on 26 September the SMM was not allowed access to the site for 50 minutes until the DPR guard received a phone call from his superior The DPR armed members at a checkpoint near Ozeryanivka 32km north east of Donetsk delayed the SMM for 75 minutes after which it only allowed its movement with an escort ,0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
1988,87-77,Interference with the UAV On 27 September while flying over DPR controlled areas north east of government controlled Mariupol 103km south west of Donestk a SMM UAV was jammed four times ,0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
1989,88-0,Armenia hopes for Ukraine peace after deadly clashes in Kiev,0,1.0,0.0,1.2,0.0,0.8571428571428571,1.0,0.8571428571428571,1.0
1990,88-1,Armenia regrets the latest spate of violence in Ukraine resulting in dozens of victims a Foreign Ministry spokesman said on Wednesday ,0,0.8,0.0,1.0,0.0,0.8571428571428571,1.0,0.8571428571428571,1.0
1991,88-2,In comments to the state run Armenpress news agency Tigran Balayan spoke about Yerevan s attitude towards the events in Kiev where at least 26 people were killed and hundreds were injured as a result of clashes between anti government protesters and security forces ,0,0.2,0.0,0.8,0.0,0.8571428571428571,1.0,0.8571428571428571,1.0
1992,88-3, We deeply regret the tens of victims as a result of clashes in Kiev ,0,0.2,0.0,1.0,0.0,0.8571428571428571,1.0,0.8571428571428571,1.0
1993,88-4,Ukraine is a friendly country for Armenia ,0,0.2,0.0,1.0,0.0,0.8571428571428571,1.0,0.8571428571428571,1.0
1994,88-5,We hope that the sides will resume talks to achieve a peaceful settlement of contentious issues the Foreign Ministry spokesman said ,0,0.4,0.0,1.0,0.0,0.8571428571428571,1.0,0.8571428571428571,1.0
1995,89-0,Lessons identified in Crimea does Estonia s national defence model meet our needs ,0,1.0,0.0,0.0,0.0,0.6,1.0,0.6,1.0
1996,89-1,The annexation of Crimea in late February 2014 raises a number of questions about whether Estonia s own national defence system is adequate ,0,0.4,0.0,0.0,0.0,0.6,1.0,0.6,1.0
1997,89-2,The military part of the national defence development plan approved last year states that Estonia can only benefit from units that consist of trained personnel and possess the specific equipment and weaponry they require ,0,0.2,0.0,0.0,0.0,0.6,1.0,0.6,1.0
1998,89-3,Given the events in Crimea we can of course only concur with the planners but do the core elements of Estonia s military national defence system meet the current needs ,0,1.0,0.0,0.0,0.0,0.6,1.0,0.6,1.0
1999,89-4,Rapid action by the forces of the Russian Federation,0,0.2,0.0,0.0,0.0,0.6,1.0,0.6,1.0
2000,89-5,It took very little time for the forces of the Russian Federation to occupy strategic sites in Crimea ,0,0.2,0.0,0.0,0.0,0.6,1.0,0.6,1.0
2001,89-6,At 4 00 AM on 27 February 2014 Russia s president Vladimir Putin gave the order to launch an exercise on the Black Sea involving 36 ships and 7 000 troops ,0,0.2,0.0,0.0,0.0,0.6,1.0,0.6,1.0
2002,89-7,In the hour that followed starting around 4 00 AM local time about 30 50 Russian special forces members entered and occupied the parliament and government buildings of the Autonomous Republic of Crimea ,0,0.2,0.0,0.0,0.0,0.6,1.0,0.6,1.0
2003,89-8,There should have been a swift response to the developments in Crimea ,0,0.8,0.0,0.0,0.0,0.6,1.0,0.6,1.0
2004,89-9,Indeed had the Ukrainian leadership acted rapidly and forcefully utilising the forces at its disposal the advances made by Russian special forces could have been hindered and possibly halted ,0,1.0,0.0,0.0,0.0,0.6,1.0,0.6,1.0
2005,89-10,Unfortunately such orders never even reached the military structures ,0,0.8,0.0,0.0,0.0,0.6,1.0,0.6,1.0
2006,89-11,In the 20 hours following the order to launch exercises on the Black Sea Russia was capable of seizing three strategic sites on the Black Sea using approximately 150 special forces personnel ,0,0.2,0.0,0.0,0.0,0.6,1.0,0.6,1.0
2007,89-12,After 40 hours about 2 200 special forces units and airborne troops had been deployed ,0,0.2,0.0,0.0,0.0,0.6,1.0,0.6,1.0
2008,89-13,The first news that the parliament and government building had been occupied mentioned only armed pro Russian individuals and this made it more difficult to take adequate measures ,0,0.2,0.0,0.6,0.0,0.6,1.0,0.6,1.0
2009,89-14,The military victory was clinched ,0,0.4,0.0,0.0,0.0,0.6,1.0,0.6,1.0
2010,89-15,The Ukrainian leadership and the rest of the world had been presented a fait accompli ,0,1.0,0.0,0.0,0.0,0.6,1.0,0.6,1.0
2011,89-16,Throughout its invasion of Crimea Russia counted on two key factors to minimise the risk of bloodshed among its own forces and maximise the chances for success 1 A brand new Ukrainian central government in disarray and 2 No prospect for a military response by NATO ,0,0.4,0.0,0.0,0.0,0.6,1.0,0.6,1.0
2012,89-17,How would Estonia have fared in a similar situation ,0,1.0,0.0,0.0,0.0,0.6,1.0,0.6,1.0
2013,89-18,If we put Estonia in the same place as Ukraine what would have been Estonia s chances of adequately responding ,0,1.0,0.0,0.0,0.0,0.6,1.0,0.6,1.0
2014,89-19,Above all an attack would similarly to Crimea focus on airfields and harbours that would make it possible to rapidly deploy additional forces into Estonia as well as on local government institutions which would have more of a political role ,0,1.0,0.0,0.0,0.0,1.0,0.5,0.6,1.0
2015,89-20,Unlike Crimea forces can also be deployed and fanned out across the country using the southeastern Estonian road network ,0,0.2,0.0,0.0,0.0,1.0,0.5,0.4,0.0
2016,89-21,The mobilisable reserve forces form the main bulwark of Estonia s military defences ,0,0.4,0.0,0.0,0.0,1.0,0.5,0.4,0.0
2017,89-22,The primary role of the Estonian Defence Forces in peacetime is to prepare reserve units by training conscripts and reservists ,0,0.4,0.0,0.0,0.0,1.0,0.5,0.4,0.0
2018,89-23,Less emphasis is laid on training professional units and sub units manned by members of the voluntary defence organisation Kaitseliit ,0,0.2,0.0,0.0,0.0,1.0,0.5,0.4,0.0
2019,89-24,In Estonia conscription is currently organised as a training cycle repeated at regular intervals ,0,0.2,0.0,0.0,0.0,0.6,1.0,0.6,1.0
2020,89-25,Units manned by conscripts that have completed their training cycle do not remain on active duty ,0,0.2,0.0,0.0,0.0,0.6,1.0,0.6,1.0
2021,89-26,Conscripts are assigned to the reserves and sent home ,0,0.2,0.0,0.0,0.0,0.6,1.0,0.6,1.0
2022,89-27,To this point it has been considered a sound practice because since the 1990s the Russian armed forces have been considered to have their hands full dealing with internal problems ,0,0.4,0.0,0.0,0.0,0.6,1.0,0.6,1.0
2023,89-28,Thus Estonian defence planners assumed that the security environment would deteriorate only gradually allowing the country s political and military leaders time to calmly prepare and procure more ammunition mobilise reserve units and carry out additional training ,0,0.4,0.0,0.0,0.0,0.6,1.0,0.6,1.0
2024,89-29,Today it is obvious that the general security situation has grown significantly worse ,0,1.2,0.0,0.0,0.0,0.6,1.0,0.6,1.0
2025,89-30,Should a Crimea scenario arise the Estonian Defence Forces would not have time to mobilise reserve units ,0,1.0,0.0,0.0,0.0,0.6,1.0,0.6,1.0
2026,89-31,Moreover there would be no point in pitting conscripts with only limited training against Russian special forces who would already have seized and taken up defence of sites of strategic importance ,0,1.2,0.0,0.0,0.0,0.6,1.0,0.6,1.0
2027,89-32,If we analyse the dates when conscripts are called up for compulsory military service in 2014 and the number of conscripts we see that only in the first five months of the year there are significant number of conscripts who would be capable of operating at least on a platoon level ,0,1.0,0.0,0.0,0.0,0.6,1.0,0.6,1.0
2028,89-33,The Defence Forces also have a smaller contingent consisting of rapid response units above all the Scouts Battalion and also a special operations unit manned with active duty personnel ,0,0.2,0.0,0.0,0.0,0.6,1.0,0.6,1.0
2029,89-34,In recent years Kaitseliit has increased its membership at a stable pace and as of the end of 2012 the organisation had around 13 200 active members ,0,0.2,0.0,0.0,0.0,0.6,1.0,0.6,1.0
2030,89-35,Yet caution should be exercised in using this number because all active members do not belong to units that have trained together although their commitment to defend their country can be assumed to be high ,0,1.0,0.0,0.0,0.0,0.6,1.0,0.6,1.0
2031,89-36,According to the new national defence development plan Estonia s military defence capacity will grow significantly in the decade ahead ,0,0.4,0.0,0.0,0.0,0.6,1.0,0.6,1.0
2032,89-37,Larger numbers however do not necessarily ensure sufficient security in a situation where a highly capable enemy is acting decisively ,0,1.0,0.0,0.0,0.0,0.6,1.0,0.6,1.0
2033,89-38,An attacker may intentionally sow doubts as to whether the country has fallen victim to aggression or whether it is merely a criminal group that has managed to occupy a building ,0,1.0,0.0,0.0,0.0,0.6,1.0,0.6,1.0
2034,89-39,This fog may cause mobilisation to be put off so long that the adversary could occupy key sites and thereby make mobilisation difficult if not impossible ,0,1.0,0.0,0.0,0.0,0.6,1.0,0.6,1.0
2035,89-40,The deployment of allied forces to Estonia before or during a possible military attack is one of the most important aspects of NATO membership ,0,0.4,0.0,0.0,0.0,0.6,1.0,0.6,1.0
2036,89-41,The main value of belonging to the alliance lies in military deterrence through all members commitment to collective defines under Article 5 of the North Atlantic Treaty which should lead potential adversaries to abandon the idea of military aggression in the first place ,0,1.0,0.0,0.0,0.0,0.6,1.0,0.6,1.0
2037,89-42,But if a Crimea type creeping invasion scenario involving special forces should come to pass Estonia would have very limited immediate support from the allied units ,0,1.0,0.0,0.0,0.0,1.2,1.0,0.6,1.0
2038,89-43,The NATO Air Policing Mission even with its recent strengthening in response to Russia s invasion of Ukraine would offer primarily symbolic support ,0,1.0,0.0,0.0,0.0,1.2,1.0,0.6,1.0
2039,89-44,The key deterrent is therefore deployment of NATO ground troops to Estonia either permanently or by prepositioning equipment allowing the units personnel to be deployed relatively quickly if a crisis develops ,0,0.2,0.0,0.0,0.0,0.6,1.0,0.6,1.0
2040,89-45,A new aspect seen with regard to Russia is its ability to incite revolts and unrest on foreign soil while rapidly deploying military forces to aggravate and exploit the resultant political turmoil ,0,0.4,0.0,0.0,0.0,0.6,1.0,0.6,1.0
2041,89-46,The question is about what measures Estonia could implement to allow it to respond immediately and forcefully to military aggression ,0,0.8,0.0,0.0,0.0,0.6,1.0,0.6,1.0
2042,89-47,On the national level the transition from peacetime to wartime must be seamless and ensure continuity of leadership ,0,0.4,0.0,0.0,0.0,0.6,1.0,0.6,1.0
2043,89-48,Command exercises must be regularly held for Estonia s political and military leaders ,0,0.2,0.0,0.0,0.0,0.6,1.0,0.6,1.0
2044,89-49,The responsibility of every government agency should as a crisis deepens remain as little changed as possible without complex and risky transitions ,0,0.8,0.0,0.0,0.0,0.6,1.0,0.6,1.0
2045,89-50,The simplest and most logical move is to base all activities that take place across all agencies in both peacetime and wartime on a uniform set of principles ,0,0.4,0.0,0.0,0.0,0.6,1.0,0.6,1.0
2046,89-51,Estonia will always be unable to win a war of sheer numbers against its eastern neighbour so it must focus on quality ,0,1.0,0.0,0.0,0.0,0.6,1.0,0.6,1.0
2047,89-52,This will require units in a high state of readiness fully manned well trained and equipped ,0,0.4,0.0,0.0,0.0,0.6,1.0,0.6,1.0
